H01|010201|602474|2020-01-31|LBBPRK|0200|0|
D01|000|3104040100|1045469452
D01|001|3104040100|408992387
D01|002|3104040100|343960680
D01|003|3104040100|292516385
D01|000|3104040200|-440455848
D01|001|3104040200|-396779899
D01|002|3104040200|-70428740
D01|003|3104040200|26752791
D01|000|3104040300|605013604
D01|001|3104040300|12212488
D01|002|3104040300|273531940
D01|003|3104040300|319269176
D01|000|3104040400|453760203
D01|001|3104040400|-139040913
D01|002|3104040400|273531940
D01|003|3104040400|319269176
D01|000|3104040500|0
D01|001|3104040500|0
D01|002|3104040500|0
D01|003|3104040500|0
D01|000|3104040600|0
D01|001|3104040600|0
D01|002|3104040600|0
D01|003|3104040600|0
D01|000|4100000000|5723521617
D01|001|4100000000|4388362789
D01|002|4100000000|692259878
D01|003|4100000000|642898950
D01|000|4101010100|0
D01|001|4101010100|0
D01|002|4101010100|0
D01|003|4101010100|0
D01|000|4101010201|40163535
D01|001|4101010201|40163535
D01|002|4101010201|0
D01|003|4101010201|0
D01|000|4101010202|86350821
D01|001|4101010202|86350821
D01|002|4101010202|0
D01|003|4101010202|0
D01|000|4101010203|364516406
D01|001|4101010203|364516406
D01|002|4101010203|0
D01|003|4101010203|0
D01|000|4101010204|0
D01|001|4101010204|0
D01|002|4101010204|0
D01|003|4101010204|0
D01|000|4101010301|0
D01|001|4101010301|0
D01|002|4101010301|0
D01|003|4101010301|0
D01|000|4101010302|3446688757
D01|001|4101010302|2283232401
D01|002|4101010302|595663942
D01|003|4101010302|567792414
D01|000|4101020100|0
D01|001|4101020100|0
D01|002|4101020100|0
D01|003|4101020100|0
D01|000|4101020200|94240639
D01|001|4101020200|60432863
D01|002|4101020200|18157736
D01|003|4101020200|15650040
D01|000|4101030100|0
D01|001|4101030100|0
D01|002|4101030100|0
D01|003|4101030100|0
D01|000|4101030201|0
D01|001|4101030201|0
D01|002|4101030201|0
D01|003|4101030201|0
D01|000|4101030202|0
D01|001|4101030202|0
D01|002|4101030202|0
D01|003|4101030202|0
D01|000|4101040000|0
D01|001|4101040000|0
D01|002|4101040000|0
D01|003|4101040000|0
D01|000|4102010000|87000
D01|001|4102010000|87000
D01|002|4102010000|0
D01|003|4102010000|0
D01|000|4102020000|0
D01|001|4102020000|0
D01|002|4102020000|0
D01|003|4102020000|0
D01|000|4102030000|0
D01|001|4102030000|0
D01|002|4102030000|0
D01|003|4102030000|0
D01|000|4102040000|0
D01|001|4102040000|0
