H01|010201|602474|2019-05-31|LBBPRK|0200|0|
D01|001|3104040300|1162168886
D01|001|3104040400|0
D01|001|3104040500|0
D01|001|3104040600|0
D01|001|4101010100|0
D01|001|4101010201|236480718
D01|001|4101010202|232150016
D01|001|4101010203|1804759375
D01|001|4101010204|0
D01|001|4101010301|0
D01|001|4101010302|10086125781
D01|001|4101020100|0
D01|001|4101020200|275180676
D01|001|4101030100|0
D01|001|4101030201|0
D01|001|4101030202|0
D01|001|4101040000|0
D01|001|4102010000|412500
D01|001|4102020000|0
D01|001|4102030000|0
D01|001|4102040000|0
D01|001|4102050000|87614650
D01|001|4102990000|945463954
D01|001|4201010000|0
D01|001|4201020000|0
D01|001|4202010000|0
D01|001|4202020000|0
D01|001|4203000000|0
D01|001|4204000000|558739816
D01|001|4205000000|0
D01|001|4299000000|934773619
D01|001|4400000000|0
D01|001|5101010100|668899857
D01|001|5101010200|5990186304
D01|001|5101010300|0
D01|001|5101010401|0
D01|001|5101010402|0
D01|001|5101010403|0
D01|001|5101010404|0
D01|001|5101019900|158597854
D01|001|5101020100|0
D01|001|5101020200|0
D01|001|5102000000|0
D01|001|5103010000|0
D01|001|5103020000|73105137
D01|001|5103030100|0
D01|001|5103030200|301411681
D01|001|5104000000|24295000
D01|001|5105000000|0
D01|001|5106010100|2368198576
D01|001|5106010200|289667850
D01|001|5106019900|1539090772
D01|001|5106020000|122465500
D01|001|5106030100|185657051
D01|001|5106039900|191805237
D01|001|5106040000|211930309
D01|001|5106050000|0
D01|001|5106060000|219120477
D01|001|5106070000|89652092
D01|001|5106080000|556615331
D01|001|5106090000|23479100
D01|001|5199010000|0
D01|001|5199020000|0
D01|001|5199990000|572860894
D01|001|5201010000|0
D01|001|5201020000|0
D01|001|5202010000|0
D01|001|5202020000|0
D01|001|5203000000|0
D01|001|5204000000|0
D01|001|5299000000|2736830969
D01|001|5300000000|0
D01|001|5400000000|0
D01|001|7101010000|0
D01|001|7101980000|0
D01|001|7101990000|0
D01|001|7102010000|0
D01|001|7102980000|0
D01|001|7102990000|0
D01|001|3104040100|1162168886
D01|001|3104040200|-1243317533
D01|001|4100000000|13668187671
D01|001|4200000000|1493513436
D01|001|5100000000|13587039023
D01|001|5200000000|2736830969
D01|002|3104040300|987222459
D01|002|3104040400|0
D01|002|3104040500|0
D01|002|3104040600|0
D01|002|4101010100|0
D01|002|4101010201|0
D01|002|4101010202|0
D01|002|4101010203|0
D01|002|4101010204|0
D01|002|4101010301|0
D01|002|4101010302|2513497340
D01|002|4101020100|0
D01|002|4101020200|83760334
D01|002|4101030100|0
D01|002|4101030201|0
D01|002|4101030202|0
D01|002|4101040000|0
D01|002|4102010000|0
D01|002|4102020000|0
D01|002|4102030000|0
D01|002|4102040000|0
D01|002|4102050000|0
D01|002|4102990000|326909826
D01|002|4201010000|0
D01|002|4201020000|0
D01|002|4202010000|0
D01|002|4202020000|0
D01|002|4203000000|0
D01|002|4204000000|0
D01|002|4205000000|0
D01|002|4299000000|1130
D01|002|4400000000|0
D01|002|5101010100|56019937
D01|002|5101010200|389642251
D01|002|5101010300|0
D01|002|5101010401|0
D01|002|5101010402|0
D01|002|5101010403|0
D01|002|5101010404|0
D01|002|5101019900|12068845
D01|002|5101020100|0
D01|002|5101020200|0
D01|002|5102000000|0
D01|002|5103010000|0
D01|002|5103020000|0
D01|002|5103030100|0
D01|002|5103030200|9986854
D01|002|5104000000|7800950
D01|002|5105000000|0
D01|002|5106010100|466168452
D01|002|5106010200|0
D01|002|5106019900|80768573
D01|002|5106020000|7100000
D01|002|5106030100|50925925
D01|002|5106039900|0
D01|002|5106040000|37642217
D01|002|5106050000|0
D01|002|5106060000|35601899
D01|002|5106070000|52398501
D01|002|5106080000|211564896
D01|002|5106090000|3119800
D01|002|5199010000|0
D01|002|5199020000|0
D01|002|5199990000|188988192
D01|002|5201010000|0
D01|002|5201020000|0
D01|002|5202010000|0
D01|002|5202020000|0
D01|002|5203000000|318568878
D01|002|5204000000|0
D01|002|5299000000|8580000
D01|002|5300000000|0
D01|002|5400000000|0
D01|002|7101010000|0
D01|002|7101980000|0
D01|002|7101990000|0
D01|002|7102010000|0
D01|002|7102980000|0
D01|002|7102990000|0
D01|002|3104040100|987222459
D01|002|3104040200|-8578870
D01|002|4100000000|2924083499
D01|002|4200000000|1130
D01|002|5100000000|1609797291
D01|002|5200000000|8580000
D01|003|3104040300|1401296768
D01|003|3104040400|0
D01|003|3104040500|0
D01|003|3104040600|0
D01|003|4101010100|0
D01|003|4101010201|0
D01|003|4101010202|0
D01|003|4101010203|0
D01|003|4101010204|0
D01|003|4101010301|0
D01|003|4101010302|2612049179
D01|003|4101020100|0
D01|003|4101020200|72656360
D01|003|4101030100|0
D01|003|4101030201|0
D01|003|4101030202|0
D01|003|4101040000|0
D01|003|4102010000|0
D01|003|4102020000|0
D01|003|4102030000|0
D01|003|4102040000|0
D01|003|4102050000|0
D01|003|4102990000|381296187
D01|003|4201010000|0
D01|003|4201020000|0
D01|003|4202010000|0
D01|003|4202020000|0
D01|003|4203000000|0
D01|003|4204000000|0
D01|003|4205000000|0
D01|003|4299000000|10384135
D01|003|4400000000|0
D01|003|5101010100|48414455
D01|003|5101010200|456881892
D01|003|5101010300|0
D01|003|5101010401|0
D01|003|5101010402|0
D01|003|5101010403|0
D01|003|5101010404|0
D01|003|5101019900|13806399
D01|003|5101020100|0
D01|003|5101020200|0
D01|003|5102000000|0
D01|003|5103010000|0
D01|003|5103020000|0
D01|003|5103030100|0
D01|003|5103030200|0
D01|003|5104000000|375000
D01|003|5105000000|0
D01|003|5106010100|377477402
D01|003|5106010200|0
D01|003|5106019900|69578400
D01|003|5106020000|6300000
D01|003|5106030100|23148150
D01|003|5106039900|0
D01|003|5106040000|31395303
D01|003|5106050000|0
D01|003|5106060000|48648702
D01|003|5106070000|17684767
D01|003|5106080000|165893346
D01|003|5106090000|2666400
D01|003|5199010000|0
D01|003|5199020000|0
D01|003|5199990000|166822939
D01|003|5201010000|0
D01|003|5201020000|0
D01|003|5202010000|0
D01|003|5202020000|0
D01|003|5203000000|240170938
D01|003|5204000000|0
D01|003|5299000000|5825000
D01|003|5300000000|0
D01|003|5400000000|0
D01|003|7101010000|0
D01|003|7101980000|0
D01|003|7101990000|0
D01|003|7102010000|0
D01|003|7102980000|0
D01|003|7102990000|0
D01|003|3104040100|1401296768
D01|003|3104040200|4559135
D01|003|4100000000|3066001726
D01|003|4200000000|10384135
D01|003|5100000000|1429093155
D01|003|5200000000|5825000
D01|000|3104040100|3550688113
D01|000|3104040200|-1247337268
D01|000|3104040300|3550688113
D01|000|3104040400|0
D01|000|3104040500|0
D01|000|3104040600|0
D01|000|4100000000|19658272896
D01|000|4101010100|0
D01|000|4101010201|236480718
D01|000|4101010202|232150016
D01|000|4101010203|1804759375
D01|000|4101010204|0
D01|000|4101010301|0
D01|000|4101010302|15211672300
D01|000|4101020100|0
D01|000|4101020200|431597370
D01|000|4101030100|0
D01|000|4101030201|0
D01|000|4101030202|0
D01|000|4101040000|0
D01|000|4102010000|412500
D01|000|4102020000|0
D01|000|4102030000|0
D01|000|4102040000|0
D01|000|4102050000|87614650
D01|000|4102990000|1653669967
D01|000|4200000000|1503898701
D01|000|4201010000|0
D01|000|4201020000|0
D01|000|4202010000|0
D01|000|4202020000|0
D01|000|4203000000|0
D01|000|4204000000|558739816
D01|000|4205000000|0
D01|000|4299000000|945158884
D01|000|4400000000|0
D01|000|5100000000|16625929469
D01|000|5101010100|773334249
