H01|010201|602474|2019-12-31|LBBPRK|0100|3|
D01|000|1000000000|324636931682
D01|001|1000000000|260530223740
D01|002|1000000000|25251344029
D01|003|1000000000|38855363913
D01|000|1101010000|684297800
D01|001|1101010000|510321000
D01|002|1101010000|64645900
D01|003|1101010000|109330900
D01|000|1101020000|0
D01|001|1101020000|0
D01|002|1101020000|0
D01|003|1101020000|0
D01|000|1102000000|0
D01|001|1102000000|0
D01|002|1102000000|0
D01|003|1102000000|0
D01|000|1103010000|97488699523
D01|001|1103010000|97488699523
D01|002|1103010000|0
D01|003|1103010000|0
D01|000|1103020000|487443498
D01|001|1103020000|487443498
D01|002|1103020000|0
D01|003|1103020000|0
D01|000|1104010100|219646263859
D01|001|1104010100|151959279882
D01|002|1104010100|33217336969
D01|003|1104010100|34469647008
D01|000|1104010200|1271889766
D01|001|1104010200|834224844
D01|002|1104010200|227933723
D01|003|1104010200|209731199
D01|000|1104010300|0
D01|001|1104010300|0
D01|002|1104010300|0
D01|003|1104010300|0
D01|000|1104010400|0
D01|001|1104010400|0
D01|002|1104010400|0
D01|003|1104010400|0
D01|000|1104010500|0
D01|001|1104010500|0
D01|002|1104010500|0
D01|003|1104010500|0
D01|000|1104020000|7903016336
D01|001|1104020000|7137997255
D01|002|1104020000|338723148
D01|003|1104020000|426295933
D01|000|1201000000|2797349700
D01|001|1201000000|2797349700
D01|002|1201000000|0
D01|003|1201000000|0
D01|000|1202010000|10034799095
D01|001|1202010000|8289696518
D01|002|1202010000|871553081
D01|003|1202010000|873549496
D01|000|1202020000|4249951995
D01|001|1202020000|3180854475
D01|002|1202020000|565287218
D01|003|1202020000|503810302
D01|000|1203010000|0
D01|001|1203010000|0
D01|002|1203010000|0
D01|003|1203010000|0
D01|000|1203020000|0
D01|001|1203020000|0
D01|002|1203020000|0
D01|003|1203020000|0
D01|000|1204000000|0
D01|001|1204000000|4362465136
D01|002|1204000000|-8483438902
D01|003|1204000000|4120973766
D01|000|1299000000|7897823300
D01|001|1299000000|6762932053
D01|002|1299000000|713191070
D01|003|1299000000|421700177
D01|000|2000000000|295916362731
D01|001|2000000000|246318399963
D01|002|2000000000|20474027982
D01|003|2000000000|29123934786
D01|000|2101000000|2174215009
D01|001|2101000000|1813804017
D01|002|2101000000|174702201
D01|003|2101000000|185708791
D01|000|2102010100|44291730465
D01|001|2102010100|34132826758
D01|002|2102010100|3518662911
D01|003|2102010100|6640240796
D01|000|2102010200|0
D01|001|2102010200|0
D01|002|2102010200|0
D01|003|2102010200|0
D01|000|2102020100|248061677767
D01|001|2102020100|209157721138
D01|002|2102020100|16678500000
D01|003|2102020100|22225456629
D01|000|2102020200|0
D01|001|2102020200|0
D01|002|2102020200|0
D01|003|2102020200|0
D01|000|2103010000|0
D01|001|2103010000|0
D01|002|2103010000|0
D01|003|2103010000|0
D01|000|2103020000|0
D01|001|2103020000|0
D01|002|2103020000|0
D01|003|2103020000|0
D01|000|2201010000|0
D01|001|2201010000|0
D01|002|2201010000|0
D01|003|2201010000|0
D01|000|2201020000|0
D01|001|2201020000|0
D01|002|2201020000|0
D01|003|2201020000|0
D01|000|2201030000|0
D01|001|2201030000|0
D01|002|2201030000|0
D01|003|2201030000|0
D01|000|2202000000|0
D01|001|2202000000|0
D01|002|2202000000|0
D01|003|2202000000|0
D01|000|2203000000|0
D01|001|2203000000|0
D01|002|2203000000|0
D01|003|2203000000|0
D01|000|2299000000|1388739490
D01|001|2299000000|1214048050
D01|002|2299000000|102162870
D01|003|2299000000|72528570
D01|000|3000000000|28720568951
D01|001|3000000000|14211823777
D01|002|3000000000|4777316047
D01|003|3000000000|9731429127
D01|000|3101010000|8000000000
D01|001|3101010000|8000000000
D01|002|3101010000|0
D01|003|3101010000|0
D01|000|3101020000|3000000000
D01|001|3101020000|3000000000
D01|002|3101020000|0
D01|003|3101020000|0
D01|000|3102010000|0
D01|001|3102010000|0
D01|002|3102010000|0
D01|003|3102010000|0
D01|000|3102020000|0
D01|001|3102020000|0
D01|002|3102020000|0
D01|003|3102020000|0
D01|000|3102030000|0
D01|001|3102030000|0
D01|002|3102030000|0
D01|003|3102030000|0
D01|000|3102990000|0
D01|001|3102990000|0
D01|002|3102990000|0
D01|003|3102990000|0
D01|000|3103010000|0
D01|001|3103010000|0
D01|002|3103010000|0
D01|003|3103010000|0
D01|000|3103020000|0
D01|001|3103020000|0
D01|002|3103020000|0
D01|003|3103020000|0
D01|000|3103980000|0
D01|001|3103980000|0
D01|002|3103980000|0
D01|003|3103980000|0
D01|000|3103990000|0
D01|001|3103990000|0
D01|002|3103990000|0
D01|003|3103990000|0
D01|000|3104010000|450000000
D01|001|3104010000|450000000
D01|002|3104010000|0
D01|003|3104010000|0
D01|000|3104020000|500000000
D01|001|3104020000|500000000
D01|002|3104020000|0
D01|003|3104020000|0
D01|000|3105010000|17736121516
D01|001|3105010000|9042943431
D01|002|3105010000|2360624371
D01|003|3105010000|6332553714
D01|000|3105020000|5034447435
D01|001|3105020000|-781119654
D01|002|3105020000|2416691676
D01|003|3105020000|3398875413
